1 3 5 -2.0
0 2 3 2.0
1 5 2 -2.0
0 5 3 2.0
1 4 2 -2.0
0 4 5 2.0
1 3 2 -2.0
0 4 1 2.0
1 3 1 -2.0
0 2 2 2.0
1 5 5 -2.0
0 2 4 2.0
1 5 4 -2.0
0 6 2 2.0
1 2 1 3.95
0 3 0 -4.37
1 6 3 3.66
0 6 5 -3.62
1 4 0 4.41
0 2 0 -6.17
1 5 1 8.27
0 7 2 -9.12
1 2 5 8.78
0 6 4 -8.34
1 7 5 8.31
0 5 6 -8.17
1 7 3 7.23
0 3 6 -7.05
1 1 2 7.43
0 1 3 -6.15
1 1 5 6.28
0 1 4 -7.49
1 0 3 7.81
0 0 4 -7.05
1 7 4 6.66
0 7 6 -5.23
1 0 5 4.12
0 0 2 -3.48
1 1 0 3.71
0 0 6 -3.2
1 1 6 3.51
0 7 1 -3.4
1 6 1 1.33
0 2 7 64
1 0 7 -64
0 1 7 2.0
1 3 7 -2.0
0 2 6 2.0
1 5 7 -2.0
0 7 0 2.0
1 1 1 -2.0
0 6 6 2.0
1 0 1 -2.0
0 6 0 2.0
1 5 0 -2.0
0 0 0 2.0
1 4 6 -2.0
0 4 7 2.0
1 6 7 -2.0
0 7 7 2.0
