1 3 5 0.0
0 2 5 0.0
1 2 4 0.0
0 4 5 0.0
1 5 3 0.0
0 1 4 0.0
1 5 5 -3.18
0 5 4 3.75
1 4 6 -2.71
0 3 6 2.52
1 1 5 -2.34
0 5 6 2.94
1 0 4 -3.11
0 4 2 4.06
1 6 5 -3.09
0 3 2 2.13
1 2 7 -0.32
0 5 2 -1.45
1 3 7 2.84
0 4 7 -4.88
1 5 7 5.12
0 2 6 -4.77
1 2 3 5.02
0 1 3 -5.84
1 6 4 5.23
0 7 4 -5.11
1 0 2 4.36
0 1 6 -3.59
1 1 2 4.45
0 7 5 -6.19
1 0 7 9.32
0 0 3 -12.28
1 7 3 13.02
0 1 7 -12.12
1 7 6 12.07
0 6 3 -10.95
1 2 2 11.05
0 6 6 -10.94
1 2 1 9.53
0 4 1 -9.51
1 7 2 8.8
0 2 0 -7.41
1 1 1 6.66
0 6 2 0
1 3 1 0
0 5 1 0.0
1 7 1 0.0
0 0 0 0.0
1 3 0 0.0
0 4 0 0.0
1 5 0 0.0
0 0 1 0.0
1 1 0 0.0
0 6 0 0.0
1 7 7 0.0
0 6 7 0.0
1 6 1 0.0
0 7 0 0.0
1 0 6 0.0
0 0 5 0.0
