1 3 5 -10.0
0 2 5 10.0
1 2 4 -10.0
0 2 3 10.0
1 1 4 -10.0
0 3 6 10.0
1 2 6 -10.0
0 1 5 10.0
1 1 3 -0.48
0 0 5 2.4
1 4 7 -4.62
0 5 4 4.41
1 3 2 -2.84
0 2 2 2.26
1 1 2 -3.34
0 4 1 2.59
1 0 3 -3.79
0 2 7 4.89
1 4 2 -5.38
0 3 1 3.96
1 5 2 -3.7
0 5 3 5.78
1 6 3 -6.73
0 2 1 7.15
1 6 5 -6.66
0 3 7 7.04
1 4 5 -8.27
0 5 7 9.94
1 4 6 -11.36
0 5 6 11.61
1 0 6 -11.98
0 0 7 13.81
1 5 1 -14.88
0 0 2 15.17
1 1 7 -13.64
0 1 6 15.28
1 0 1 -16.45
0 5 5 16.8
1 4 0 -14.47
0 7 4 12.98
1 7 6 -14.46
0 1 1 13.73
1 3 0 -10.63
0 6 0 64
1 2 0 -64
0 0 0 10.0
1 0 4 -10.0
0 7 2 10.0
1 1 0 -10.0
0 5 0 10.0
1 7 3 -10.0
0 6 4 10.0
1 6 2 -10.0
0 6 1 10.0
1 7 5 -10.0
0 7 7 10.0
1 7 1 -10.0
0 7 0 10.0
1 6 7 -10.0
0 6 6 10.0
