1 3 5 -10.0
0 2 3 10.0
1 5 2 -10.0
0 5 3 10.0
1 4 2 -10.0
0 4 5 10.0
1 2 5 -10.0
0 3 6 10.0
1 2 4 -10.0
0 1 3 10.0
1 1 4 -10.0
0 3 2 10.0
1 5 5 -1.53
0 4 6 2.78
1 1 5 -4.55
0 5 4 4.77
1 2 2 -3.45
0 1 2 4.44
1 0 3 -5.54
0 5 6 4.68
1 0 2 -4.71
0 5 1 4.23
1 6 3 -4.16
0 3 1 3.27
1 2 6 -2.55
0 4 1 1.48
1 6 5 -1.73
0 6 4 0.48
1 2 1 1.89
0 7 2 -3.31
1 3 0 3.84
0 1 0 -3.66
1 2 0 2.62
0 4 0 -2.98
1 7 4 2.88
0 7 3 -2.6
1 7 5 3.12
0 7 6 -1.47
1 5 0 0.09
0 6 0 0.91
1 6 2 -1.77
0 1 6 2.5
1 0 7 -2.02
0 7 1 64
1 5 7 -64
0 3 7 10.0
1 1 7 -10.0
0 4 7 10.0
1 2 7 -10.0
0 1 1 10.0
1 6 6 -10.0
0 7 7 10.0
1 6 1 -10.0
0 0 5 10.0
1 0 6 -10.0
0 7 0 10.0
1 0 4 -10.0
0 6 7 10.0
0 0 1 10.0
1 0 0 -10.0
