1 3 5 6.0
0 2 3 -6.0
1 5 2 6.0
0 5 3 -6.0
1 4 2 6.0
0 4 5 -6.0
1 3 2 6.0
0 5 1 -6.0
1 6 2 6.0
0 2 4 -6.0
1 2 2 6.0
0 4 1 -6.0
1 3 1 6.0
0 6 3 -6.0
1 1 5 6.0
0 1 2 -6.0
1 5 5 -0.16
0 2 0 0.16
1 1 3 1.63
0 0 3 -2.48
1 3 0 1.88
0 4 0 -1.23
1 5 4 0.53
0 2 5 -0.18
1 7 3 0.05
0 7 2 -2.5
1 1 4 3.79
0 7 4 -4.76
1 2 1 5.29
0 6 4 -4.96
1 0 4 4.43
0 4 6 -3.43
1 2 6 3.42
0 0 2 -3.58
1 5 6 4.77
0 2 7 -4.69
1 4 7 4.17
0 3 6 -4.81
1 3 7 4.12
0 1 0 -4.24
1 1 7 4.22
0 0 5 -3.34
1 6 0 3.71
0 6 5 -64
1 1 6 64
0 0 7 -6.0
1 6 6 6.0
0 5 7 -6.0
1 1 1 6.0
0 7 7 -6.0
1 0 6 6.0
0 0 0 -6.0
1 0 1 6.0
0 5 0 -6.0
1 6 1 6.0
0 7 0 -6.0
1 7 1 6.0
1 6 7 6.0
0 7 6 -6.0
1 7 5 6.0
