1 3 5 0.0
0 2 5 0.0
1 2 4 0.0
0 4 5 0.0
1 3 6 0.0
0 1 4 0.0
1 1 5 0.0
0 3 7 0.0
1 0 4 0.0
0 3 2 0.0
1 4 6 0.0
0 4 7 0.88
1 5 4 -1.0
0 2 3 0.29
1 2 2 -1.27
0 1 3 2.03
1 2 6 -2.66
0 2 7 3.73
1 5 5 -4.2
0 5 3 4.13
1 4 1 -4.27
0 1 2 3.95
1 4 2 -6.17
0 0 3 5.98
1 1 6 -5.61
0 2 1 5.52
1 0 5 -5.44
0 3 1 5.84
1 5 1 -6.19
0 0 7 5.92
1 5 2 -6.56
0 5 6 5.81
1 3 0 -5.19
0 0 6 7.3
1 0 2 -9.39
0 0 1 10.05
1 2 0 -8.55
0 6 5 8.52
1 7 5 -9.07
0 6 4 8.72
1 1 1 -6.74
0 6 3 4.65
1 7 2 -3.48
0 0 0 0
1 1 0 0
0 7 3 0.0
1 7 4 0.0
0 6 2 0.0
1 7 1 0.0
0 4 0 0.0
1 5 0 0.0
0 6 1 0.0
1 1 7 0.0
0 6 6 0.0
1 7 0 0.0
0 6 0 0.0
1 6 7 0.0
0 5 7 0.0
1 7 6 0.0
0 7 7 0.0
