1 3 5 0.0
0 2 3 0.0
1 5 2 0.0
0 5 3 0.0
1 4 2 0.0
0 4 5 0.0
1 3 2 0.0
0 5 1 0.0
1 6 3 0.0
0 5 4 0.0
1 4 1 -3.4
0 4 0 3.0
1 6 2 -3.16
0 6 4 2.65
1 4 6 -1.41
0 2 2 2.39
1 5 5 -3.23
0 7 2 3.04
1 5 0 -2.6
0 6 0 2.37
1 3 1 -2.91
0 6 5 3.85
1 7 3 -5.63
0 7 4 5.32
1 7 6 -4.84
0 2 4 4.31
1 2 5 -3.63
0 3 0 5.3
1 1 4 -4.19
0 1 5 1.86
1 1 3 -2.91
0 0 3 4.08
1 0 2 -2.27
0 0 1 3.34
1 2 1 -3.51
0 5 6 5.0
1 0 5 -5.52
0 4 7 5.73
1 6 7 -5.3
0 2 6 3.83
1 2 7 -2.6
0 3 6 1.94
1 3 7 -2.62
0 0 4 0
1 0 0 0
0 5 7 0.0
1 1 6 0.0
0 7 7 0.0
1 7 5 0.0
0 6 6 0.0
1 2 0 0.0
0 1 2 0.0
1 7 0 0.0
0 0 7 0.0
1 7 1 0.0
0 6 1 0.0
1 1 7 0.0
0 0 6 0.0
1 1 1 0.0
0 1 0 0.0
