1 3 5 -22.0
0 2 3 22.0
1 3 2 -22.0
0 4 5 22.0
1 5 3 -22.0
0 4 2 22.0
1 5 2 -22.0
0 2 2 1.55
1 5 4 -1.55
0 2 5 1.55
1 1 2 -1.55
0 2 1 1.55
1 1 3 -1.55
0 4 1 1.55
1 3 1 0.62
0 6 5 -3.11
1 2 0 1.58
0 5 1 -0.45
1 5 5 -0.6
0 2 4 1.8
1 1 4 -2.46
0 1 5 2.05
1 6 3 -3.48
0 6 4 2.82
1 3 0 -3.24
0 7 2 5.48
1 6 0 -6.01
0 5 6 5.85
1 6 2 -3.98
0 0 4 3.64
1 7 4 -3.25
0 1 1 1.02
1 4 6 -1.13
0 7 3 0.6
1 7 5 -0.38
0 5 7 -1.3
1 7 1 0.88
0 3 6 -0.45
1 2 6 -1.27
0 3 7 6.68
1 0 0 -9.45
0 4 0 10.34
1 5 0 -10.87
0 1 0 64
1 0 1 -64
0 7 0 22.0
1 0 2 -22.0
0 0 3 22.0
1 0 5 -22.0
0 6 1 22.0
1 2 7 -22.0
0 1 7 22.0
1 4 7 -22.0
0 6 7 22.0
1 7 7 -22.0
0 0 6 22.0
1 0 7 -22.0
0 1 6 22.0
1 6 6 -22.0
0 7 6 22.0
