1 3 5 -6.0
0 2 3 6.0
1 3 2 -6.0
0 4 5 6.0
1 5 4 -6.0
0 2 2 6.0
1 5 3 -6.0
0 2 5 6.0
1 2 4 -6.0
0 1 3 6.0
1 4 6 -6.0
0 4 2 6.0
1 4 1 -6.0
0 5 6 6.0
1 3 6 -1.81
0 4 7 1.81
1 6 7 -1.81
0 5 1 1.81
1 2 7 -1.81
0 5 2 3.01
1 3 1 -2.01
0 6 3 2.0
1 6 4 -1.81
0 5 5 -0.11
1 6 5 0.99
0 7 3 -1.3
1 1 2 0.88
0 5 7 -1.0
1 3 7 1.55
0 2 6 -2.33
1 0 3 3.52
0 4 0 -2.97
1 7 4 2.34
0 3 0 -3.49
1 7 2 4.48
0 7 5 -5.21
1 6 2 5.02
0 7 1 -4.14
1 2 0 4.2
0 1 0 -3.7
1 1 4 2.48
0 1 6 -1.49
1 0 7 2.84
0 1 5 64
1 0 6 -64
0 0 5 6.0
1 0 4 -6.0
0 1 1 6.0
1 7 6 -6.0
0 7 7 6.0
1 6 6 -6.0
0 2 1 6.0
1 0 0 -6.0
0 0 1 6.0
1 0 2 -6.0
0 1 7 6.0
1 5 0 -6.0
0 6 0 6.0
1 7 0 -6.0
0 6 1 6.0
