1 3 5 -14.0
0 2 3 14.0
1 5 2 -14.0
0 5 3 14.0
1 4 2 -14.0
0 4 5 14.0
1 3 2 -14.0
0 5 1 14.0
1 6 2 -14.0
0 4 1 14.0
1 5 4 -14.0
0 2 4 14.0
1 2 2 -14.0
0 4 6 14.0
1 2 5 -14.0
0 2 1 1.06
1 3 1 -1.06
0 3 0 1.06
1 2 6 -0.24
0 3 6 0.24
1 5 5 -0.24
0 6 3 -0.91
1 7 3 -1.04
0 6 4 1.49
1 1 0 -1.62
0 1 4 1.55
1 1 3 -2.2
0 0 3 2.1
1 1 5 -2.13
0 2 0 2.82
1 4 0 -3.31
0 7 4 3.88
1 0 2 -4.73
0 0 4 6.3
1 0 5 -6.6
0 1 2 6.18
1 7 5 -6.34
0 6 0 7.03
1 5 7 -7.48
0 4 7 7.18
1 6 5 -7.41
0 5 6 8.98
1 3 7 -8.36
0 7 1 64
1 7 2 -64
0 7 6 14.0
1 1 1 -14.0
0 1 7 14.0
1 6 7 -14.0
0 1 6 14.0
1 0 6 -14.0
0 0 7 14.0
1 2 7 -14.0
0 7 7 14.0
1 6 6 -14.0
0 5 0 14.0
1 6 1 -14.0
0 7 0 14.0
0 0 1 14.0
1 0 0 -14.0
