1 3 5 20.0
0 2 3 -20.0
1 3 2 20.0
0 4 5 -20.0
1 5 4 20.0
0 2 2 -20.0
1 5 3 20.0
0 2 5 -20.0
1 2 4 20.0
0 1 3 -20.0
1 5 6 20.0
0 4 2 -20.0
1 4 1 20.0
0 5 1 -20.0
1 2 1 20.0
0 5 2 -20.0
1 3 1 20.0
0 4 6 4.38
1 4 7 -4.58
0 6 3 3.2
1 6 4 -3.57
0 3 6 4.79
1 5 5 -3.18
0 6 2 3.32
1 5 0 -4.3
0 2 0 4.48
1 2 6 -5.28
0 7 5 4.77
1 1 2 -5.13
0 4 0 4.69
1 1 5 -3.39
0 6 5 2.0
1 0 4 -2.2
0 1 4 1.89
1 0 3 -0.82
0 0 2 -1.23
1 0 1 2.84
0 6 6 -3.63
1 7 3 5.2
0 7 2 -5.94
1 7 4 5.86
0 7 6 -6.66
1 7 7 7.86
0 0 6 -64
1 1 1 64
0 2 7 -20.0
1 6 0 20.0
0 6 1 -20.0
1 3 0 20.0
0 7 0 -20.0
1 7 1 20.0
0 0 5 -20.0
1 0 7 20.0
0 1 0 -20.0
1 0 0 20.0
0 6 7 -20.0
1 5 7 20.0
1 3 7 20.0
0 1 7 -20.0
1 1 6 20.0
