1 3 5 -12.0
0 2 3 12.0
1 4 2 -12.0
0 5 3 12.0
1 3 2 -12.0
0 4 5 12.0
1 5 4 -12.0
0 5 5 12.0
1 6 4 -2.53
0 6 2 2.53
1 4 6 -1.29
0 5 2 1.29
1 6 5 -0.35
0 2 6 0.35
1 6 3 -0.35
0 5 6 1.92
1 4 7 -2.73
0 7 2 2.52
1 7 3 -1.88
0 4 1 1.89
1 3 1 -1.73
0 2 2 1.42
1 2 1 -0.57
0 4 0 0.7
1 7 1 -1.45
0 7 5 0.52
1 5 0 -1.83
0 7 4 4.16
1 7 6 -4.97
0 3 0 6.83
1 1 3 -8.81
0 2 4 9.76
1 2 0 -10.04
0 5 1 10.48
1 3 6 -9.48
0 6 1 10.14
1 1 5 -10.45
0 2 5 10.38
1 1 2 -10.16
0 2 7 10.18
1 6 6 -10.41
0 0 5 10.41
1 3 7 -11.17
0 1 4 64
1 0 6 -64
0 0 4 12.0
1 7 0 -12.0
0 6 0 12.0
1 0 3 -12.0
0 5 7 12.0
1 1 7 -12.0
0 0 7 12.0
1 1 6 -12.0
0 0 2 12.0
1 0 1 -12.0
0 0 0 12.0
1 6 7 -12.0
0 7 7 12.0
1 1 1 -12.0
0 1 0 12.0
