1 3 5 8.0
0 2 3 -8.0
1 5 2 8.0
0 5 3 -8.0
1 4 2 8.0
0 4 5 -8.0
1 3 2 8.0
0 4 1 -8.0
1 3 1 8.0
0 2 2 -8.0
1 5 5 8.0
0 2 4 -8.0
1 5 4 8.0
0 2 6 -8.0
1 2 5 8.0
0 3 6 -8.0
1 1 3 8.0
0 5 6 -8.0
1 1 4 8.0
0 6 4 -8.0
1 4 6 -1.85
0 5 1 1.13
1 4 7 -1.59
0 1 2 2.22
1 5 7 -2.04
0 2 1 3.95
1 2 0 -5.65
0 3 0 6.8
1 6 3 -7.22
0 6 2 6.99
1 7 4 -7.19
0 0 3 7.85
1 0 4 -7.53
0 7 5 7.13
1 7 6 -6.45
0 1 0 4.78
1 0 2 -5.06
0 6 5 5.5
1 6 1 -4.99
0 1 1 3.52
1 7 3 -2.64
0 7 2 2.73
1 7 1 -2.61
0 3 7 -64
1 5 0 64
0 4 0 -8.0
1 2 7 8.0
0 0 5 -8.0
1 1 5 8.0
0 0 1 -8.0
1 0 0 8.0
0 1 7 -8.0
1 0 7 8.0
0 0 6 -8.0
1 6 6 8.0
0 7 7 -8.0
1 6 7 8.0
0 7 0 -8.0
1 1 6 8.0
0 6 0 -8.0
