1 3 5 -6.0
0 2 3 6.0
1 3 2 -6.0
0 4 5 6.0
1 5 4 -6.0
0 2 2 6.0
1 5 3 -6.0
0 2 5 6.0
1 2 4 -6.0
0 1 3 6.0
1 5 6 -6.0
0 4 2 6.0
1 4 1 -6.0
0 5 1 6.0
1 3 6 -6.0
0 5 2 6.0
1 3 1 -6.0
0 6 4 6.0
1 1 4 -6.0
0 1 2 6.0
1 2 1 -4.0
0 6 3 4.0
1 5 5 -4.0
0 2 0 4.67
1 4 0 -4.67
0 1 5 7.07
1 0 4 -7.45
0 0 3 8.76
1 0 5 -7.71
0 5 7 7.99
1 6 2 -7.67
0 2 6 7.38
1 3 7 -7.37
0 1 0 7.0
1 7 3 -7.13
0 1 1 8.27
1 7 5 -8.71
0 4 7 9.56
1 2 7 -8.2
0 4 6 7.71
1 6 7 -9.21
0 6 6 10.98
1 0 2 -9.3
0 3 0 64
1 0 0 -64
0 7 4 6.0
1 7 7 -6.0
0 6 5 6.0
1 7 6 -6.0
0 0 1 6.0
1 1 6 -6.0
0 1 7 6.0
1 0 6 -6.0
0 0 7 6.0
0 7 1 6.0
1 7 2 -6.0
0 6 0 6.0
1 6 1 -6.0
0 7 0 6.0
1 5 0 -6.0
