1 3 5 -14.0
0 2 5 14.0
1 2 4 -14.0
0 4 5 14.0
1 3 6 -14.0
0 2 3 14.0
1 1 4 -14.0
0 4 6 14.0
1 5 5 -14.0
0 3 7 14.0
1 2 7 -14.0
0 1 7 14.0
1 5 4 -14.0
0 5 3 14.0
1 5 7 -0.17
0 1 5 -0.73
1 4 2 1.66
0 0 5 -2.66
1 5 2 2.73
0 2 6 -1.6
1 3 2 -2.48
0 5 6 4.23
1 0 4 -5.19
0 0 3 7.84
1 2 2 -8.39
0 1 3 7.27
1 6 7 -8.43
0 6 5 10.57
1 6 6 -12.91
0 1 2 12.38
1 7 5 -11.55
0 2 1 10.38
1 4 7 -10.84
0 7 7 12.09
1 6 4 -12.78
0 7 3 11.84
1 7 4 -12.55
0 7 6 11.7
1 6 3 -14.27
0 7 2 13.89
1 1 6 -14.48
0 3 1 14.75
1 3 0 -14.23
0 0 6 64
1 0 7 -64
0 2 0 14.0
1 4 1 -14.0
0 4 0 14.0
1 5 1 -14.0
0 6 0 14.0
1 5 0 -14.0
0 6 2 14.0
1 0 2 -14.0
0 1 1 14.0
1 6 1 -14.0
0 7 1 14.0
1 7 0 -14.0
1 1 0 -14.0
0 0 1 14.0
1 0 0 -14.0
