1 3 5 -6.0
0 2 3 6.0
1 3 2 -6.0
0 4 5 6.0
1 5 4 -6.0
0 2 2 6.0
1 5 3 -6.0
0 2 5 6.0
1 2 4 -6.0
0 1 3 6.0
1 5 6 -6.0
0 4 2 6.0
1 3 6 -6.0
0 5 2 6.0
1 4 1 -6.0
0 6 4 6.0
1 5 1 -0.81
0 2 6 3.83
1 3 1 -5.13
0 5 5 5.21
1 1 2 -4.73
0 2 1 5.26
1 4 6 -5.33
0 6 3 5.02
1 6 2 -3.61
0 2 0 2.63
1 3 0 -1.69
0 0 2 0.52
1 1 0 -0.64
0 5 0 0.85
1 1 7 -3.11
0 3 7 4.8
1 1 5 -5.07
0 2 7 2.48
1 4 7 -1.74
0 0 5 1.15
1 1 4 -0.88
0 6 7 1.95
1 7 5 -2.73
0 7 4 2.45
1 0 6 -2.92
0 0 4 4.45
1 1 6 -5.16
0 4 0 64
1 6 0 -64
0 7 6 6.0
1 7 3 -6.0
0 6 5 6.0
1 7 7 -6.0
0 5 7 6.0
1 6 6 -6.0
0 7 1 6.0
1 7 2 -6.0
0 1 1 6.0
1 0 0 -6.0
0 0 7 6.0
1 7 0 -6.0
0 6 1 6.0
1 0 1 -6.0
0 0 3 6.0
