1 3 5 -10.0
0 2 3 10.0
1 5 2 -10.0
0 5 3 10.0
1 4 2 -10.0
0 4 5 10.0
1 2 5 -10.0
0 5 5 10.0
1 2 4 -10.0
0 1 4 10.0
1 1 3 -10.0
0 2 6 10.0
1 3 6 -10.0
0 3 2 10.0
1 2 1 -10.0
0 0 3 1.29
1 0 2 -1.25
0 2 2 1.25
1 3 1 -1.25
0 1 2 1.29
1 0 4 -0.26
0 4 6 0.03
1 6 3 -0.13
0 5 1 0.91
1 4 1 -0.96
0 5 4 1.13
1 5 7 -1.5
0 4 7 2.25
1 5 6 -2.95
0 7 2 2.82
1 6 2 -2.56
0 4 0 2.96
1 2 7 -3.25
0 6 4 2.84
1 3 7 -3.54
0 3 0 5.45
1 7 3 -7.13
0 6 5 6.55
1 7 5 -7.33
0 6 6 9.05
1 0 1 -10.13
0 1 1 8.46
1 6 7 -7.07
0 7 7 64
1 7 6 -64
0 7 4 10.0
1 0 0 -10.0
0 1 5 10.0
1 1 6 -10.0
0 6 1 10.0
1 7 0 -10.0
0 5 0 10.0
1 1 0 -10.0
0 2 0 10.0
1 6 0 -10.0
0 7 1 10.0
0 1 7 10.0
0 0 7 10.0
1 0 6 -10.0
0 0 5 10.0
