1 3 5 8.0
0 2 3 -8.0
1 3 2 8.0
0 2 5 -8.0
1 2 4 8.0
0 4 5 -8.0
1 2 2 8.0
0 1 4 -6.43
1 1 5 6.98
0 0 5 -7.43
1 3 6 8.18
0 2 6 -8.24
1 4 6 7.47
0 2 7 -6.97
1 3 7 7.37
0 4 7 -8.16
1 5 2 7.57
0 1 3 -7.75
1 0 3 8.38
0 3 1 -10.2
1 5 5 9.81
0 0 2 -8.5
1 0 4 8.18
0 1 2 -8.34
1 5 7 9.77
0 5 6 -10.59
1 1 7 9.99
0 6 4 -8.02
1 1 6 7.29
0 5 3 -5.78
1 4 2 4.1
0 5 4 -2.86
1 2 0 1.8
0 3 0 -1.37
1 4 0 0.9
0 2 1 0.13
1 7 4 -0.65
0 0 7 0.17
1 6 2 0.89
0 6 7 -1.2
1 1 0 1.65
0 6 1 -2.6
1 5 1 3.05
0 6 5 -64
1 7 0 64
0 4 1 -8.0
1 1 1 8.0
0 0 0 -8.0
1 0 1 8.0
0 7 3 -8.0
1 7 5 8.0
0 7 6 -8.0
1 6 3 8.0
0 6 6 -8.0
1 7 7 8.0
0 5 0 -8.0
1 6 0 8.0
0 7 1 -8.0
1 7 2 8.0
1 0 6 8.0
