1 3 5 2.0
0 2 5 -2.0
1 2 4 2.0
0 4 5 -2.0
1 2 6 2.0
0 2 2 -2.0
1 4 6 -1.51
0 2 3 1.51
1 5 5 -3.44
0 3 6 1.87
1 2 7 -3.13
0 1 4 4.31
1 3 2 -4.4
0 5 7 3.52
1 5 6 -3.19
0 1 5 4.06
1 1 3 -4.51
0 0 4 3.78
1 0 2 -4.01
0 0 3 4.0
1 5 3 -2.95
0 4 2 4.27
1 0 5 -5.22
0 6 3 3.48
1 5 2 -4.46
0 5 1 5.88
1 1 2 -5.4
0 3 7 3.73
1 4 7 -3.76
0 1 7 4.54
1 7 3 -3.93
0 6 2 3.65
1 5 4 -6.15
0 7 2 7.03
1 7 1 -5.4
0 6 7 5.81
1 6 4 -5.77
0 6 5 0.77
1 6 1 3.55
0 7 4 -5.95
1 7 5 6.4
0 6 6 -5.59
1 5 0 4.87
0 0 1 -64
1 0 0 64
0 7 0 -2.0
1 3 1 2.0
0 3 0 -2.0
1 7 7 2.0
0 7 6 -2.0
1 4 1 2.0
0 1 6 -2.0
1 0 7 2.0
0 6 0 -2.0
1 4 0 2.0
0 2 1 -2.0
1 2 0 2.0
0 1 0 -2.0
1 1 1 2.0
0 0 6 -2.0
