1 3 5 -10.0
0 2 5 10.0
1 2 4 -10.0
0 4 5 10.0
1 5 4 -10.0
0 3 2 10.0
1 4 2 -10.0
0 1 4 10.0
1 3 1 -10.0
0 6 4 10.0
1 6 5 -10.0
0 6 3 10.0
1 5 5 -10.0
0 4 6 10.0
1 3 6 -10.0
0 2 3 10.0
1 5 6 -5.38
0 2 2 6.59
1 5 3 -5.87
0 7 5 5.63
1 7 2 -5.7
0 2 1 5.5
1 1 5 -5.37
0 6 2 5.55
1 5 2 -6.91
0 4 0 6.66
1 0 3 -6.32
0 5 1 7.55
1 4 1 -10.4
0 7 3 10.59
1 3 0 -10.96
0 2 0 9.76
1 5 0 -9.49
0 1 3 8.38
1 0 2 -9.79
0 6 0 10.32
1 1 2 -9.91
0 5 7 9.22
1 6 1 -8.58
0 7 0 6.72
1 7 1 -5.63
0 4 7 4.7
1 7 4 -6.39
0 2 7 64
1 6 6 -64
0 6 7 10.0
1 3 7 -10.0
0 1 1 10.0
1 0 0 -10.0
0 0 6 10.0
1 0 5 -10.0
0 1 6 10.0
1 7 7 -10.0
0 7 6 10.0
1 1 0 -10.0
0 0 1 10.0
1 2 6 -10.0
0 1 7 10.0
1 0 7 -10.0
0 0 4 10.0
