1 3 5 6.0
0 2 5 -6.0
1 2 4 6.0
0 4 5 -6.0
1 2 6 6.0
0 2 3 -6.0
1 5 4 6.0
0 5 5 -6.0
1 4 6 6.0
0 3 6 -6.0
1 5 3 6.0
0 6 4 -6.0
1 3 2 -0.43
0 1 5 0.69
1 3 7 -1.44
0 2 2 1.07
1 1 4 -0.38
0 1 2 1.11
1 1 3 -1.23
0 0 4 0.56
1 2 1 -0.46
0 5 7 0.57
1 4 7 0.16
0 6 2 -1.02
1 6 5 0.68
0 5 6 -0.56
1 6 7 0.23
0 3 1 -0.74
1 5 2 0.89
0 7 5 -1.82
1 7 2 0.77
0 1 7 -2.51
1 3 0 2.76
0 2 0 -3.58
1 6 6 4.8
0 4 1 -6.35
1 1 0 6.12
0 4 2 -6.55
1 4 0 8.17
0 5 1 -8.78
1 7 3 7.08
0 1 6 -6.32
1 5 0 5.89
0 7 4 -64
1 2 7 64
0 7 7 -6.0
1 6 3 6.0
0 1 1 -6.0
1 7 6 6.0
0 7 1 -6.0
1 0 0 6.0
0 6 1 -6.0
1 0 1 6.0
0 0 2 -6.0
1 0 3 6.0
0 0 5 -6.0
1 6 0 6.0
0 7 0 -6.0
1 0 6 6.0
0 0 7 -6.0
