1 3 5 -30.0
0 2 5 30.0
1 2 4 -30.0
0 2 3 30.0
1 3 2 -30.0
0 5 4 30.0
1 1 4 -30.0
0 2 2 30.0
1 1 5 -30.0
0 3 6 -6.09
1 4 7 -6.09
0 2 6 3.76
1 1 2 -5.3
0 0 6 -0.36
1 4 5 -4.51
0 0 3 0.05
1 5 2 -12.88
0 5 3 -0.77
1 0 5 -6.8
0 0 4 4.76
1 1 3 -8.63
0 3 7 10.33
1 4 6 -12.73
0 5 7 10.58
1 4 2 -20.08
0 5 6 9.05
1 6 3 -13.27
0 7 2 9.0
1 6 5 -6.35
0 0 2 1.76
1 7 3 -17.32
0 6 4 13.89
1 5 5 -21.81
0 7 4 11.77
1 2 7 -21.9
0 1 7 25.35
1 1 6 -25.88
0 6 6 21.93
1 7 7 -35.6
0 7 5 33.12
1 6 7 -30.19
0 0 7 35.12
0 0 1 33.98
1 1 1 -64
0 1 0 64
1 0 0 -30.0
0 2 0 30.0
1 3 0 -30.0
0 2 1 30.0
1 3 1 -30.0
0 4 0 30.0
1 5 0 -30.0
0 5 1 30.0
1 4 1 -30.0
0 6 2 30.0
1 7 1 -30.0
0 7 0 30.0
1 6 1 -30.0
0 7 6 30.0
0 6 0 30.0
