1 3 5 -24.0
0 2 5 24.0
1 2 4 -24.0
0 2 3 24.0
1 1 5 -24.0
0 4 5 24.0
1 3 2 -24.0
0 2 2 24.0
1 1 4 -7.95
0 4 2 1.65
1 5 5 -7.63
0 0 5 -3.97
1 3 1 -7.42
0 4 6 -7.05
1 0 3 -7.16
0 2 1 -2.12
1 4 1 -6.41
0 1 2 2.2
1 0 2 -9.97
0 3 0 4.5
1 5 7 -15.62
0 3 6 6.2
1 5 4 -17.2
0 5 3 8.98
1 5 1 -14.55
0 6 3 5.81
1 4 0 -19.38
0 5 0 8.2
1 2 0 -18.38
0 1 3 8.64
1 6 0 -21.8
0 0 4 11.66
1 0 6 -17.59
0 6 5 12.65
1 4 7 -24.48
0 5 2 12.15
1 6 2 -26.74
0 2 7 14.11
1 3 7 -12.49
0 6 7 14.92
1 7 5 -24.85
0 5 6 21.95
1 6 4 -21.74
0 1 0 64
1 0 0 -64
0 0 1 24.0
1 1 1 -24.0
0 0 7 24.0
1 6 6 -24.0
0 7 4 24.0
1 7 3 -24.0
0 7 7 24.0
1 7 6 -24.0
0 7 2 24.0
1 7 1 -24.0
0 6 1 24.0
1 7 0 -24.0
0 2 6 24.0
1 1 7 -24.0
0 1 6 24.0
