1 3 5 22.0
0 2 5 -22.0
1 2 4 22.0
0 4 5 -22.0
1 5 4 22.0
0 2 3 -22.0
1 4 6 22.0
0 5 3 -22.0
1 4 2 -0.63
0 5 5 0.63
1 6 3 -0.63
0 5 2 -3.52
1 3 6 -6.25
0 6 5 -7.23
1 6 4 -6.16
0 2 7 -3.66
1 6 2 -1.3
0 7 2 -10.88
1 2 2 1.59
0 2 1 -12.6
1 7 5 11.51
0 5 7 -16.65
1 3 2 7.23
0 5 1 -16.52
1 4 0 3.14
0 4 1 -15.49
1 7 3 17.84
0 5 6 -18.67
1 3 0 17.13
0 6 1 -15.25
1 3 1 13.45
0 7 4 -11.69
1 2 6 8.89
0 7 6 -15.81
1 1 4 4.98
0 1 5 -17.24
1 2 0 5.93
0 1 2 -15.87
1 0 5 10.13
0 0 4 -13.83
1 4 7 1.51
0 0 6 -14.42
1 0 3 4.88
0 1 3 -64
1 0 7 64
0 0 1 -22.0
1 0 2 22.0
0 1 0 -22.0
1 0 0 22.0
0 1 1 -22.0
1 7 0 22.0
0 5 0 -22.0
1 6 0 22.0
0 1 7 -22.0
1 1 6 22.0
0 3 7 -22.0
1 6 6 22.0
0 6 7 -22.0
1 7 7 22.0
0 7 1 -22.0
