1 3 5 2.0
0 2 5 -2.0
1 2 4 2.0
0 4 5 -2.0
1 3 6 2.0
0 1 4 -2.0
1 5 4 2.0
0 4 6 -2.0
1 5 3 2.0
0 2 2 -2.0
1 2 6 2.0
0 3 7 -2.0
1 2 7 1.59
0 4 7 -2.63
1 5 7 3.25
0 5 5 -1.7
1 5 6 2.44
0 5 2 -3.66
1 1 5 4.53
0 6 2 -5.75
1 0 4 6.84
0 1 6 -6.22
1 2 3 6.58
0 0 5 -8.17
1 0 7 10.61
0 0 3 -9.63
1 0 6 8.61
0 3 2 -10.62
1 1 3 11.42
0 6 4 -12.13
1 1 2 12.34
0 0 2 -11.34
1 4 2 12.04
0 6 5 -11.25
1 3 1 9.59
0 4 0 -8.77
1 7 5 6.23
0 7 4 -5.29
1 6 3 3.81
0 7 3 -3.36
1 7 2 1.59
0 2 1 -0.15
1 7 6 0.05
0 6 6 -64
1 0 1 64
0 1 7 -2.0
1 4 1 2.0
0 5 0 -2.0
1 1 0 2.0
0 2 0 -2.0
1 3 0 2.0
0 0 0 -2.0
1 1 1 2.0
0 7 1 -2.0
1 7 0 2.0
0 6 1 -2.0
1 6 0 2.0
0 5 1 -2.0
1 6 7 2.0
0 7 7 -2.0
