1 3 5 34.0
0 2 3 -34.0
1 3 2 34.0
0 4 5 -34.0
1 5 4 34.0
0 2 2 -34.0
1 5 3 34.0
0 2 5 -34.0
1 2 4 34.0
0 1 3 -34.0
1 5 6 34.0
0 4 2 -34.0
1 4 1 34.0
0 5 1 -34.0
1 3 6 34.0
0 5 2 -34.0
1 3 1 34.0
0 3 0 -34.0
1 4 0 34.0
0 5 0 -34.0
1 2 1 34.0
0 2 0 -34.0
1 1 5 34.0
0 6 5 -34.0
1 5 5 34.0
0 6 4 -10.45
1 0 2 -3.48
0 4 7 -8.92
1 5 7 -4.95
0 4 6 -8.82
1 7 5 -1.65
0 1 4 -13.0
1 2 7 1.92
0 3 7 -12.66
1 2 6 5.91
0 7 4 -18.97
1 7 3 10.06
0 1 6 -17.76
1 1 2 11.96
0 6 6 -19.45
1 7 7 13.3
0 7 6 -23.16
1 6 7 17.39
0 0 4 -64
1 0 3 64
0 7 2 -34.0
1 7 1 34.0
0 6 3 -34.0
1 6 2 34.0
0 0 1 -34.0
1 1 1 34.0
0 6 1 -34.0
1 0 5 34.0
0 0 7 -34.0
1 0 6 34.0
0 1 7 -34.0
1 7 0 34.0
0 1 0 -34.0
1 0 0 34.0
1 6 0 34.0
