1 3 5 -20.0
0 2 3 20.0
1 5 2 -20.0
0 5 3 20.0
1 4 2 -20.0
0 4 5 20.0
1 3 2 -20.0
0 5 1 20.0
1 6 2 -20.0
0 4 1 20.0
1 5 4 -20.0
0 2 4 20.0
1 2 2 -20.0
0 2 5 20.0
1 3 0 -20.0
0 4 0 20.0
1 3 1 -20.0
0 2 0 20.0
1 1 3 -20.0
0 1 2 20.0
1 1 4 -20.0
0 0 4 20.0
1 2 1 -20.0
0 0 3 20.0
1 6 0 -20.0
0 1 0 20.0
1 5 6 -20.0
0 5 5 5.55
1 4 6 0.19
0 4 7 -2.15
1 3 6 -6.63
0 1 1 -2.73
1 0 5 -10.13
0 1 5 1.28
1 2 6 -7.34
0 6 4 -0.84
1 6 5 -4.51
0 6 3 3.17
1 0 2 -17.6
0 5 0 18.44
1 0 0 -13.36
0 7 2 6.42
1 7 5 -18.73
0 1 6 64
1 7 4 -64
0 6 1 20.0
1 7 3 -20.0
0 1 7 20.0
1 3 7 -20.0
0 2 7 20.0
1 7 1 -20.0
0 7 0 20.0
1 0 6 -20.0
0 0 7 20.0
0 0 1 20.0
0 7 6 20.0
1 6 6 -20.0
0 7 7 20.0
1 6 7 -20.0
0 5 7 20.0
