1 3 5 24.0
0 2 3 -24.0
1 5 2 24.0
0 5 3 -24.0
1 4 2 24.0
0 4 5 -24.0
1 2 5 24.0
0 5 5 -24.0
1 2 4 24.0
0 1 4 -24.0
1 1 3 24.0
0 2 6 -24.0
1 1 5 24.0
0 3 2 -24.0
1 2 2 -3.98
0 1 2 4.01
1 0 2 0.06
0 3 1 -0.06
1 2 1 0.06
0 4 1 -0.06
1 5 0 0.7
0 4 0 -0.7
1 5 4 -7.56
0 0 3 0.03
1 0 4 -5.51
0 6 4 -7.04
1 6 2 0.02
0 6 3 -8.63
1 3 6 4.56
0 1 6 -12.95
1 3 0 5.23
0 2 7 -15.58
1 4 6 8.28
0 5 6 -16.46
1 5 1 6.26
0 7 2 -15.33
1 6 5 9.16
0 0 5 -19.88
1 0 6 11.88
0 7 5 -17.89
1 0 7 13.68
0 1 7 -17.42
1 3 7 16.34
0 1 1 -64
1 4 7 64
0 5 7 -24.0
1 0 0 24.0
0 2 0 -24.0
1 6 6 24.0
0 6 7 -24.0
1 7 7 24.0
0 7 6 -24.0
1 7 4 24.0
0 7 3 -24.0
1 7 1 24.0
0 6 0 -24.0
1 0 1 24.0
0 1 0 -24.0
1 7 0 24.0
0 6 1 -24.0
