1 3 5 -22.0
0 2 3 22.0
1 3 2 -22.0
0 4 5 22.0
1 5 4 -22.0
0 2 2 22.0
1 5 3 -22.0
0 2 5 22.0
1 2 4 -22.0
0 1 3 22.0
1 5 6 -22.0
0 4 2 22.0
1 3 6 -22.0
0 5 2 22.0
1 4 1 -22.0
0 6 3 2.77
1 3 1 -6.38
0 2 1 2.22
1 6 4 -4.59
0 5 0 -0.95
1 1 4 -6.9
0 5 5 3.39
1 4 0 -10.81
0 7 5 0.84
1 6 2 -11.34
0 0 5 -2.82
1 1 2 -8.01
0 5 7 1.04
1 0 2 -11.64
0 4 6 1.56
1 0 4 -9.48
0 2 7 3.82
1 0 6 -11.13
0 5 1 6.06
1 6 1 -9.76
0 3 0 11.25
1 1 0 -20.06
0 2 6 12.45
1 4 7 -22.54
0 3 7 18.14
1 7 3 -22.22
0 2 0 16.31
1 1 5 -19.34
0 0 0 64
1 7 4 -64
0 6 5 22.0
1 7 6 -22.0
0 7 0 22.0
1 1 1 -22.0
0 0 1 22.0
1 6 7 -22.0
0 0 3 22.0
1 1 7 -22.0
0 7 2 22.0
1 7 1 -22.0
0 7 7 22.0
1 6 6 -22.0
0 0 7 22.0
1 1 6 -22.0
1 6 0 -22.0
