1 3 5 -10.0
0 2 3 10.0
1 5 2 -10.0
0 5 3 10.0
1 4 2 -10.0
0 4 5 10.0
1 2 5 -10.0
0 5 5 10.0
1 2 4 -10.0
0 1 4 10.0
1 1 5 -10.0
0 3 2 10.0
1 2 1 -10.0
0 2 6 10.0
1 5 4 -10.0
0 6 4 10.0
1 7 5 -0.53
0 7 3 1.24
1 4 6 1.34
0 5 6 -5.25
1 2 2 -3.04
0 3 6 -5.13
1 7 4 -4.74
0 3 1 -8.31
1 6 5 -3.7
0 4 1 -4.59
1 0 4 -4.54
0 1 3 -9.52
1 7 2 -4.77
0 6 6 -10.09
1 0 3 -4.82
0 1 2 -3.06
1 5 0 -1.39
0 3 0 1.24
1 5 1 0.1
0 4 0 5.6
1 2 7 -10.08
0 0 2 7.58
1 7 7 -12.7
0 3 7 8.26
1 6 7 -12.67
0 6 1 4.93
1 6 2 -9.77
0 6 0 64
1 7 0 -64
0 7 1 10.0
1 6 3 -10.0
0 0 5 10.0
1 2 0 -10.0
0 7 6 10.0
1 0 1 -10.0
0 0 0 10.0
1 0 6 -10.0
0 0 7 10.0
1 4 7 -10.0
0 5 7 10.0
0 1 7 10.0
1 1 6 -10.0
0 1 1 10.0
1 1 0 -10.0
