1 3 5 12.0
0 2 3 -12.0
1 5 2 12.0
0 5 3 -12.0
1 4 2 12.0
0 4 5 -12.0
1 2 5 12.0
0 5 5 -12.0
1 2 4 12.0
0 1 4 -12.0
1 2 2 12.0
0 3 6 -12.0
1 5 4 12.0
0 1 3 3.8
1 5 6 -7.34
0 6 2 3.88
1 2 6 -13.76
0 4 6 6.07
1 0 2 -9.65
0 6 4 -3.2
1 6 3 -6.79
0 1 5 -3.42
1 4 7 -12.31
0 7 2 1.63
1 3 7 -6.4
0 4 1 -2.53
1 5 1 -3.24
0 2 1 -4.8
1 0 3 -2.64
0 3 1 -2.85
1 0 4 -4.63
0 3 2 4.14
1 1 2 -6.9
0 0 6 -4.55
1 6 5 4.36
0 6 0 -6.15
1 5 0 6.24
0 6 1 -11.39
1 7 0 5.92
0 7 1 -12.63
1 2 0 7.75
0 7 5 -9.32
1 7 4 5.49
0 0 5 -64
1 0 7 64
0 7 3 -12.0
1 1 6 12.0
0 1 0 -12.0
1 7 6 12.0
0 1 1 -12.0
1 6 6 12.0
0 5 7 -12.0
1 0 0 12.0
0 0 1 -12.0
1 3 0 12.0
0 4 0 -12.0
1 6 7 12.0
0 7 7 -12.0
0 2 7 -12.0
1 1 7 12.0
