1 3 5 6.0
0 2 3 -6.0
1 3 2 6.0
0 4 5 -6.0
1 5 3 6.0
0 5 4 -6.0
1 4 6 6.0
0 5 6 -6.0
1 2 4 6.0
0 4 2 -6.0
1 6 4 -1.64
0 2 5 1.64
1 2 6 -1.64
0 5 7 1.64
1 1 3 1.69
0 2 7 -1.69
1 1 4 1.69
0 2 1 -7.73
1 3 6 -1.44
0 1 5 -0.17
1 5 2 -12.02
0 5 5 1.59
1 4 7 -11.73
0 3 7 1.45
1 0 5 -8.45
0 2 2 5.45
1 3 1 -16.47
0 0 2 3.23
1 0 4 -10.41
0 4 1 -0.69
1 6 5 -7.85
0 1 2 -1.38
1 5 0 -7.85
0 6 2 -0.08
1 6 3 -5.77
0 7 5 -7.41
1 7 4 1.13
0 7 2 -2.83
1 7 3 -2.0
0 5 1 -10.99
1 6 1 5.27
0 0 3 -14.63
1 0 1 12.11
0 1 6 -64
1 4 0 64
0 7 0 -6.0
1 0 6 6.0
0 2 0 -6.0
1 7 1 6.0
0 6 0 -6.0
1 0 7 6.0
0 1 7 -6.0
1 6 6 6.0
0 3 0 -6.0
1 1 1 6.0
0 6 7 -6.0
1 7 7 6.0
0 7 6 -6.0
0 1 0 -6.0
1 0 0 6.0
