1 3 5 -8.0
0 2 5 8.0
1 2 4 -8.0
0 4 5 8.0
1 5 4 -8.0
0 2 3 8.0
1 3 2 -8.0
0 5 5 8.0
1 4 6 -8.0
0 6 4 1.65
1 3 6 -1.65
0 5 7 -4.63
1 1 3 -6.09
0 3 1 -4.73
1 4 1 -6.13
0 5 2 1.23
1 1 5 -4.98
0 1 2 -6.94
1 4 2 -5.04
0 2 1 -7.09
1 5 3 -5.97
0 2 2 -0.07
1 5 1 -5.91
0 6 3 -3.7
1 3 0 -5.66
0 0 4 -3.42
1 1 4 -3.29
0 6 2 -5.13
1 2 0 -5.07
0 5 6 -1.56
1 7 5 -8.28
0 2 7 0.32
1 0 3 -14.2
0 7 3 1.24
1 0 5 -9.58
0 2 6 11.5
1 7 1 -12.54
0 7 2 16.5
1 7 4 -16.7
0 6 5 10.76
1 7 6 -14.29
0 4 0 5.98
1 6 6 -5.76
0 0 2 64
1 0 1 -64
0 7 7 8.0
1 6 0 -8.0
0 7 0 8.0
1 5 0 -8.0
0 6 1 8.0
1 1 1 -8.0
0 1 6 8.0
1 3 7 -8.0
0 1 7 8.0
1 4 7 -8.0
0 1 0 8.0
1 6 7 -8.0
0 0 6 8.0
1 0 0 -8.0
1 0 7 -8.0
