1 3 5 2.0
0 2 3 -2.0
1 3 2 2.0
0 4 5 -2.0
1 5 4 2.0
0 2 2 -2.0
1 5 3 2.0
0 5 5 -2.0
1 2 4 2.0
0 1 5 -2.0
1 4 6 2.0
0 4 2 -3.95
1 5 6 5.16
0 3 6 -2.28
1 2 5 -5.44
0 1 4 -4.73
1 1 3 -2.24
0 6 3 -3.38
1 5 1 -3.6
0 5 2 -4.84
1 2 1 -2.18
0 2 6 -6.84
1 3 1 -3.35
0 5 0 -5.12
1 2 7 -0.55
0 4 7 -1.2
1 6 5 -0.5
0 6 4 -3.32
1 3 7 -0.4
0 5 7 -2.77
1 6 7 -2.55
0 7 6 -8.95
1 4 1 -1.69
0 4 0 -7.58
1 7 4 6.0
0 0 2 -1.55
1 0 3 -1.66
0 3 0 -2.4
1 7 2 -5.3
0 1 6 -0.89
1 6 2 -6.55
0 0 5 -7.04
1 2 0 -3.7
0 1 0 -64
1 1 2 64
0 0 4 -2.0
1 0 7 2.0
0 1 7 -2.0
1 6 6 2.0
0 7 7 -2.0
1 0 6 2.0
0 7 5 -2.0
1 7 3 2.0
0 7 1 -2.0
1 0 1 2.0
0 6 1 -2.0
1 7 0 2.0
0 6 0 -2.0
1 0 0 2.0
0 1 1 -2.0
