1 3 5 12.0
0 2 3 -12.0
1 3 2 12.0
0 4 5 -12.0
1 5 4 12.0
0 2 2 -12.0
1 5 3 12.0
0 5 5 -12.0
1 4 6 12.0
0 6 4 -12.0
1 6 3 0.53
0 3 6 -0.27
1 2 5 -12.39
0 5 2 0.64
1 7 4 -0.64
0 3 1 -1.06
1 4 2 -0.07
0 7 5 -11.18
1 6 2 0.39
0 7 3 -6.23
1 2 1 -2.2
0 2 6 -11.23
1 1 2 0.88
0 0 2 -14.52
1 7 2 3.66
0 1 5 -15.24
1 5 6 3.95
0 3 7 -15.77
1 6 5 13.29
0 7 1 -9.17
1 0 5 0.34
0 3 0 -8.84
1 4 1 0.97
0 4 0 -2.05
1 5 0 -3.44
0 1 3 -9.55
1 5 7 1.77
0 5 1 -14.05
1 4 7 3.75
0 0 4 -12.61
1 2 0 0.77
0 2 4 -9.91
1 1 4 -1.86
0 2 7 -64
1 1 7 64
0 1 6 -12.0
1 1 0 12.0
0 7 6 -12.0
1 0 3 12.0
0 6 6 -12.0
1 0 1 12.0
0 1 1 -12.0
1 6 0 12.0
0 6 1 -12.0
1 0 6 12.0
1 6 7 12.0
0 7 7 -12.0
1 0 7 12.0
1 7 0 12.0
