1 3 5 16.0
0 2 3 -16.0
1 5 2 16.0
0 5 3 -16.0
1 4 2 16.0
0 4 5 -16.0
1 5 4 16.0
0 5 5 -16.0
1 2 4 16.0
0 2 2 0.84
1 4 6 0.37
0 1 5 -4.93
1 5 6 -4.41
0 6 4 -2.61
1 2 5 -3.21
0 3 2 3.21
1 6 3 -9.55
0 4 1 1.05
1 6 5 1.54
0 6 2 2.07
1 1 4 -10.28
0 3 6 -4.0
1 1 3 -4.41
0 0 3 -4.06
1 5 1 -6.43
0 0 2 -3.65
1 7 3 -4.94
0 5 7 -5.14
1 4 0 -7.25
0 7 4 -2.34
1 4 7 4.73
0 7 5 -4.35
1 2 7 0.04
0 5 0 -9.21
1 3 0 7.83
0 1 2 -20.36
1 6 0 12.7
0 7 2 -16.57
1 6 7 24.33
0 3 7 -23.01
1 6 6 15.7
0 7 7 -25.01
1 7 6 23.52
0 1 7 -64
1 2 6 64
1 3 1 16.0
0 2 0 -16.0
1 6 1 16.0
0 7 0 -16.0
1 7 1 16.0
0 2 1 -16.0
1 0 4 16.0
0 0 5 -16.0
1 1 6 16.0
0 0 7 -16.0
1 1 0 16.0
0 0 0 -16.0
1 0 6 16.0
0 1 1 -16.0
1 0 1 16.0
