1 3 5 36.0
0 2 3 -36.0
1 5 2 36.0
0 5 3 -36.0
1 4 2 36.0
0 4 5 -36.0
1 2 5 36.0
0 5 5 -36.0
1 5 4 36.0
0 4 1 -36.0
1 3 1 36.0
0 2 4 -36.0
1 1 4 36.0
0 6 5 3.68
1 6 4 -3.68
0 3 6 3.68
1 2 6 -3.68
0 7 4 3.68
1 2 2 -3.68
0 1 5 3.68
1 4 7 1.94
0 0 4 -6.22
1 4 6 1.8
0 6 3 -10.16
1 3 2 13.27
0 1 3 -12.42
1 1 2 4.8
0 5 7 -9.91
1 5 6 4.13
0 3 0 -15.87
1 2 0 7.15
0 4 0 -13.55
1 2 1 13.66
0 1 7 -16.86
1 6 2 17.46
0 5 1 -18.68
1 0 2 11.2
0 0 3 -19.02
1 5 0 3.56
0 7 2 -20.08
1 0 5 15.1
0 2 7 -16.81
1 3 7 16.18
0 6 6 -64
1 7 7 64
0 6 7 -36.0
1 7 6 36.0
0 7 5 -36.0
1 6 1 36.0
0 1 1 -36.0
1 0 7 36.0
0 0 6 -36.0
1 1 6 36.0
0 0 1 -36.0
1 7 3 36.0
0 7 1 -36.0
1 6 0 36.0
1 7 0 36.0
1 0 0 36.0
0 1 0 -36.0
