1 3 5 -12.0
0 2 3 12.0
1 5 2 -12.0
0 5 3 12.0
1 4 2 -12.0
0 4 5 12.0
1 2 5 -12.0
0 5 5 12.0
1 2 4 -12.0
0 1 4 12.0
1 1 3 -12.0
0 3 2 12.0
1 2 1 -12.0
0 3 1 12.0
1 5 4 -5.8
0 3 6 -5.5
1 2 2 -2.25
0 0 2 -9.94
1 0 3 1.52
0 0 4 -5.69
1 1 2 -0.61
0 4 1 -0.02
1 5 1 -6.83
0 0 1 -0.87
1 5 6 -13.2
0 2 0 5.41
1 4 6 -7.34
0 5 7 4.61
1 4 7 -14.19
0 3 7 13.7
1 1 5 -29.61
0 3 0 22.2
1 0 5 -24.97
0 0 6 27.76
1 2 6 -33.36
0 6 7 30.99
1 1 1 -36.99
0 6 5 30.8
1 7 5 -31.88
0 2 7 34.37
1 1 0 -38.49
0 0 0 31.85
1 1 7 -30.87
0 1 6 64
1 7 7 -64
0 4 0 12.0
1 0 7 -12.0
0 6 1 12.0
1 7 0 -12.0
0 6 2 12.0
1 7 1 -12.0
0 6 3 12.0
1 7 2 -12.0
0 7 3 12.0
1 7 4 -12.0
0 6 4 12.0
1 6 6 -12.0
0 7 6 12.0
1 5 0 -12.0
0 6 0 12.0
