1 3 5 22.0
0 2 3 -22.0
1 5 2 22.0
0 5 3 -22.0
1 4 2 22.0
0 4 5 -22.0
1 3 2 22.0
0 4 1 -0.09
1 2 2 22.0
0 2 4 -22.0
1 5 4 22.0
0 3 1 -22.0
1 2 1 22.0
0 5 1 -22.0
1 2 0 22.0
0 3 0 1.77
1 3 6 -2.48
0 6 3 -8.22
1 5 5 2.8
0 6 5 -6.34
1 2 5 -3.62
0 4 6 -4.68
1 3 7 -1.08
0 1 3 -9.51
1 7 5 -2.64
0 1 4 -5.58
1 1 5 -3.18
0 1 2 -4.0
1 6 2 -5.88
0 7 3 -7.6
1 7 4 -1.33
0 2 7 -9.97
1 4 7 1.93
0 6 4 -7.0
1 4 0 -1.02
0 5 7 -8.94
1 0 5 4.61
0 5 6 -10.6
1 7 2 2.9
0 6 1 -4.79
1 7 0 6.13
0 7 1 -3.34
1 2 6 3.95
0 0 4 -64
1 0 1 64
0 0 2 -22.0
1 0 3 22.0
0 1 6 -22.0
1 6 0 22.0
0 5 0 -22.0
1 0 7 22.0
0 1 1 -22.0
1 0 6 22.0
0 1 7 -22.0
1 6 7 22.0
0 6 6 -22.0
1 1 0 22.0
0 0 0 -22.0
1 7 6 22.0
0 7 7 -22.0
