1 3 5 -32.0
0 2 3 32.0
1 2 2 -32.0
0 4 5 32.0
1 2 4 -32.0
0 3 6 32.0
1 5 3 -32.0
0 4 2 32.0
1 5 4 -2.19
0 2 5 5.43
1 5 6 -13.08
0 3 2 6.26
1 4 6 -14.01
0 1 4 3.9
1 1 2 -16.21
0 1 3 5.92
1 3 7 -21.51
0 3 1 10.84
1 4 1 -13.09
0 5 1 6.27
1 0 4 -17.49
0 5 2 14.02
1 0 3 -17.9
0 6 5 7.48
1 6 4 -20.17
0 1 5 9.58
1 0 5 -19.75
0 2 6 5.25
1 2 1 -16.02
0 2 0 16.93
1 1 1 -21.92
0 6 3 13.06
1 7 3 -23.09
0 5 5 15.29
1 7 6 -20.91
0 7 5 16.5
1 7 4 -19.69
0 2 7 12.75
1 6 2 -23.88
0 6 1 16.28
1 3 0 -18.84
0 7 2 23.86
1 7 0 -33.38
0 7 7 64
1 4 7 -64
0 4 0 32.0
1 6 6 -32.0
0 1 0 32.0
1 1 6 -32.0
0 5 0 32.0
1 1 7 -32.0
0 0 7 32.0
1 0 6 -32.0
0 0 0 32.0
1 0 1 -32.0
0 0 2 32.0
1 6 0 -32.0
0 7 1 32.0
1 6 7 -32.0
0 5 7 32.0
