1 3 5 -12.0
0 2 3 12.0
1 5 2 -12.0
0 5 3 12.0
1 4 2 -12.0
0 4 5 12.0
1 2 5 -12.0
0 5 5 12.0
1 2 4 -12.0
0 1 4 12.0
1 1 5 -12.0
0 3 2 12.0
1 5 4 -12.0
0 6 4 12.0
1 5 6 -12.0
0 6 5 12.0
1 4 6 -12.0
0 6 3 12.0
1 0 3 -12.0
0 3 6 5.84
1 7 3 -9.03
0 7 4 5.29
1 6 2 -13.59
0 2 6 0.63
1 3 7 -10.04
0 4 1 -3.66
1 4 7 -6.66
0 7 2 5.45
1 1 2 -7.15
0 2 2 4.84
1 2 1 -11.91
0 0 4 -0.88
1 0 5 -3.44
0 5 7 2.77
1 3 1 0.22
0 1 3 2.67
1 4 0 -9.31
0 0 2 0.9
1 0 1 -3.7
0 3 0 -4.57
1 5 0 0.0
0 2 0 -3.92
1 6 1 -0.99
0 5 1 64
1 6 0 -64
0 1 1 12.0
1 6 7 -12.0
0 1 7 12.0
1 7 6 -12.0
0 7 5 12.0
1 2 7 -12.0
0 7 7 12.0
1 6 6 -12.0
0 7 0 12.0
1 7 1 -12.0
0 0 6 12.0
1 0 0 -12.0
0 1 0 12.0
1 1 6 -12.0
0 0 7 12.0
