1 3 5 52.0
0 4 5 -52.0
1 5 4 52.0
0 2 5 -52.0
1 5 3 52.0
0 3 2 -52.0
1 2 3 5.91
0 4 2 -4.16
1 5 5 10.95
0 2 4 -11.8
1 2 2 -0.59
0 1 3 -5.55
1 5 2 -1.7
0 6 4 -9.29
1 3 6 1.13
0 4 7 -6.48
1 7 5 -3.71
0 6 3 -7.02
1 4 6 -1.41
0 2 6 -3.64
1 3 7 -7.39
0 5 7 -2.02
1 6 5 -3.51
0 2 7 -0.63
1 5 6 -2.87
0 6 7 -6.08
1 7 4 -2.58
0 2 1 -10.48
1 1 4 6.69
0 4 1 -14.77
1 6 2 3.38
0 1 5 -7.73
1 4 0 10.38
0 5 1 -19.79
1 3 1 10.07
0 7 2 -22.37
1 7 3 22.44
0 7 1 -38.09
1 7 0 28.7
0 6 1 -32.34
1 1 6 31.78
0 0 6 -43.38
1 3 0 32.91
0 2 0 -64
1 0 7 64
0 0 5 -52.0
1 6 0 52.0
0 7 6 -52.0
1 7 7 52.0
0 5 0 -52.0
1 1 7 52.0
1 6 6 52.0
1 1 1 52.0
0 1 2 -52.0
1 0 4 52.0
0 0 3 -52.0
1 1 0 52.0
1 0 2 52.0
0 0 1 -52.0
1 0 0 52.0
