1 3 5 26.0
0 2 3 -26.0
1 3 2 26.0
0 4 5 -26.0
1 5 4 26.0
0 2 2 -26.0
1 5 3 26.0
0 2 5 -26.0
1 2 4 26.0
0 1 3 -26.0
1 4 6 26.0
0 4 2 -26.0
1 4 1 26.0
0 5 6 -26.0
1 3 6 -0.74
0 5 1 -5.68
1 2 1 0.88
0 6 4 -5.83
1 1 2 0.39
0 3 1 -7.12
1 5 2 0.58
0 5 5 -9.6
1 1 5 2.71
0 6 3 -14.58
1 3 0 2.44
0 5 7 -16.91
1 2 6 5.44
0 2 0 -14.9
1 5 0 4.18
0 4 0 -8.49
1 1 0 10.5
0 2 7 -14.27
1 0 3 8.02
0 0 5 -18.16
1 0 4 20.52
0 1 4 -19.08
1 6 0 7.72
0 1 7 -9.22
1 3 7 6.44
0 4 7 -1.78
1 0 6 3.83
0 6 1 -13.91
1 7 0 8.0
0 0 1 -64
1 7 5 64
0 1 1 -26.0
1 7 4 26.0
0 7 2 -26.0
1 6 2 26.0
0 7 1 -26.0
1 7 3 26.0
0 6 5 -26.0
1 6 6 26.0
0 6 7 -26.0
1 1 6 26.0
0 7 7 -26.0
1 7 6 26.0
0 0 2 -26.0
1 0 0 26.0
