1 3 5 -4.0
0 2 3 4.0
1 4 2 -4.0
0 5 3 4.0
1 3 2 -4.0
0 4 5 4.0
1 5 4 -4.0
0 5 5 4.0
1 6 2 -4.0
0 2 5 4.0
1 1 3 -2.44
0 2 2 3.42
1 2 4 -6.73
0 2 1 -0.06
1 3 6 -9.3
0 6 3 -0.45
1 2 6 -15.0
0 5 2 0.09
1 4 1 -10.48
0 1 4 2.91
1 5 6 -10.34
0 0 2 3.37
1 7 3 -9.05
0 6 4 5.51
1 7 4 -14.62
0 6 5 7.34
1 3 1 -14.41
0 3 0 4.76
1 1 2 -15.17
0 5 1 9.44
1 2 0 -19.35
0 4 6 16.73
1 0 5 -23.71
0 0 4 8.66
1 4 0 -23.01
0 5 0 14.27
1 3 7 -27.5
0 7 5 19.7
1 6 0 -20.75
0 1 6 11.54
1 0 3 -17.3
0 1 5 20.1
1 7 6 -20.08
0 7 2 64
1 0 7 -64
0 0 6 4.0
1 7 1 -4.0
0 0 1 4.0
1 0 0 -4.0
0 1 0 4.0
1 1 1 -4.0
0 7 0 4.0
1 6 1 -4.0
0 5 7 4.0
1 6 7 -4.0
0 7 7 4.0
1 6 6 -4.0
0 4 7 4.0
0 2 7 4.0
1 1 7 -4.0
