1 3 5 -10.0
0 2 3 10.0
1 4 2 -10.0
0 5 3 10.0
1 3 2 -10.0
0 4 5 10.0
1 5 4 -10.0
0 5 5 10.0
1 6 2 -10.0
0 4 1 10.0
1 3 1 -10.0
0 6 3 10.0
1 1 3 -6.95
0 2 2 5.55
1 4 6 -17.02
0 1 2 4.83
1 2 5 -15.34
0 2 4 4.84
1 1 4 -12.16
0 3 7 2.9
1 4 7 -17.13
0 0 5 9.02
1 5 1 -17.53
0 5 2 7.34
1 6 5 -16.61
0 2 6 7.4
1 7 4 -16.63
0 2 0 7.73
1 2 7 -12.25
0 0 4 4.3
1 0 3 -14.29
0 6 4 9.53
1 0 6 -12.53
0 3 6 -2.7
1 5 6 -6.84
0 7 5 3.53
1 4 0 -10.7
0 0 2 13.52
1 0 1 -12.8
0 7 1 -0.26
1 2 1 -11.34
0 6 7 -1.52
1 1 5 -6.41
0 5 0 64
1 6 0 -64
0 1 1 10.0
1 5 7 -10.0
0 3 0 10.0
1 1 6 -10.0
0 7 3 10.0
1 0 0 -10.0
0 7 0 10.0
1 7 7 -10.0
0 1 0 10.0
1 7 2 -10.0
0 6 1 10.0
1 7 6 -10.0
0 1 7 10.0
1 0 7 -10.0
0 6 6 10.0
