1 3 5 32.0
0 2 5 -32.0
1 2 4 32.0
0 4 5 -32.0
1 5 4 32.0
0 5 3 -32.0
1 5 5 32.0
0 1 3 -14.88
1 4 6 6.66
0 5 7 -18.63
1 3 2 6.36
0 2 3 -18.4
1 3 6 14.52
0 6 4 -18.96
1 6 2 8.63
0 4 7 -19.63
1 5 6 13.86
0 6 7 -26.67
1 4 2 19.11
0 5 1 -32.23
1 2 2 24.27
0 6 3 -31.66
1 5 2 20.98
0 7 3 -26.04
1 1 5 16.63
0 1 4 -25.72
1 7 2 16.61
0 2 1 -22.8
1 2 7 14.89
0 6 5 -27.42
1 7 4 15.98
0 2 6 -24.38
1 1 6 14.01
0 4 1 -17.75
1 3 7 18.23
0 7 5 -21.39
1 7 6 21.05
0 0 7 -26.51
1 1 7 21.47
0 0 6 -23.94
1 4 0 16.1
0 6 0 -27.92
1 5 0 22.1
0 7 1 -64
1 7 0 64
0 6 1 -32.0
1 7 7 32.0
0 6 6 -32.0
1 3 1 32.0
0 3 0 -32.0
1 1 1 32.0
0 2 0 -32.0
1 0 3 32.0
0 0 0 -32.0
1 0 4 32.0
0 0 5 -32.0
1 1 2 32.0
0 0 2 -32.0
1 1 0 32.0
