1 3 5 10.0
0 2 3 -10.0
1 3 2 10.0
0 4 5 -10.0
1 5 4 10.0
0 2 2 -10.0
1 2 4 10.0
0 1 5 -10.0
1 1 3 10.0
0 2 5 -10.0
1 1 4 10.0
0 0 3 4.99
1 1 2 -3.65
0 0 2 -10.0
1 0 5 10.0
0 0 1 6.27
1 2 6 -4.99
0 4 6 3.55
1 0 6 -2.35
0 5 2 -0.05
1 5 3 1.08
0 6 2 -2.05
1 5 6 3.49
0 5 5 -3.44
1 4 7 3.7
0 5 7 -2.57
1 6 4 0.68
0 3 7 -2.34
1 6 3 2.75
0 7 4 -3.36
1 6 5 2.49
0 3 6 -3.71
1 1 6 4.84
0 7 5 -3.22
1 7 3 2.73
0 7 2 -2.1
1 6 7 1.71
0 7 7 -2.56
1 2 7 2.72
0 1 1 -4.4
1 4 2 4.09
0 2 1 -3.74
1 3 1 4.69
0 0 4 -64
1 0 0 64
0 5 1 -10.0
1 4 1 10.0
0 5 0 -10.0
1 4 0 10.0
0 1 0 -10.0
1 2 0 10.0
0 6 6 -10.0
1 7 6 10.0
0 3 0 -10.0
1 6 1 10.0
0 6 0 -10.0
1 1 7 10.0
0 0 7 -10.0
1 7 0 10.0
1 7 1 10.0
