1 3 5 -16.0
0 2 3 16.0
1 2 2 -16.0
0 2 5 5.05
1 5 3 -9.07
0 3 2 3.96
1 4 2 -13.11
0 5 5 -1.02
1 1 4 -6.84
0 1 2 -0.41
1 4 5 -9.17
0 5 4 0.63
1 1 5 -14.23
0 4 6 7.73
1 1 3 -16.92
0 3 6 8.07
1 0 2 -14.23
0 0 5 11.59
1 6 5 -18.71
0 6 4 9.38
1 6 3 -17.38
0 6 2 19.38
1 2 4 -12.55
0 7 2 4.02
1 5 6 -11.55
0 5 2 4.14
1 7 3 -15.6
0 5 7 4.84
1 2 7 -18.74
0 2 6 10.38
1 6 6 -16.47
0 5 1 10.41
1 4 1 -11.13
0 7 7 14.95
1 1 6 -20.63
0 0 3 17.64
1 1 7 -19.86
0 0 7 21.56
1 5 0 -26.51
0 3 7 15.43
1 0 6 -20.56
0 0 4 20.66
1 6 7 -25.91
0 1 1 64
1 6 1 -64
0 0 1 16.0
1 7 1 -16.0
0 7 0 16.0
1 0 0 -16.0
0 7 4 16.0
1 4 7 -16.0
0 6 0 16.0
1 4 0 -16.0
0 3 0 16.0
1 3 1 -16.0
0 2 0 16.0
1 2 1 -16.0
0 1 0 16.0
1 7 5 -16.0
0 7 6 16.0
