1 3 5 30.0
0 4 5 -30.0
1 5 4 30.0
0 6 3 -30.0
1 6 4 30.0
0 2 5 -30.0
1 5 3 6.2
0 5 2 -3.77
1 7 2 1.65
0 6 2 -2.75
1 5 5 10.05
0 7 4 -11.29
1 5 1 -3.23
0 6 5 -9.9
1 7 3 6.62
0 7 1 -7.93
1 5 6 -2.23
0 4 1 -6.45
1 3 2 -3.91
0 4 2 -3.71
1 3 1 -9.84
0 2 4 -2.77
1 2 2 -6.79
0 2 3 -3.13
1 4 6 -4.69
0 2 0 -0.76
1 3 6 -9.42
0 3 0 -1.58
1 5 0 -2.37
0 4 0 -4.45
1 1 0 -1.76
0 2 1 -12.76
1 6 0 -0.09
0 2 6 -7.55
1 1 4 -1.96
0 4 7 -11.45
1 3 7 -0.2
0 1 5 -6.17
1 1 3 -1.91
0 0 4 -10.17
1 0 3 -4.25
0 5 7 -9.02
1 7 6 0.77
0 2 7 -64
1 1 2 64
0 1 6 -30.0
1 0 5 30.0
0 0 6 -30.0
1 0 7 30.0
0 1 7 -30.0
1 6 7 30.0
0 0 1 -30.0
1 0 2 30.0
0 7 5 -30.0
1 7 0 30.0
0 1 1 -30.0
1 6 1 30.0
0 6 6 -30.0
1 0 0 30.0
1 7 7 30.0
