1 3 5 -20.0
0 2 3 20.0
1 1 2 -20.0
0 4 5 11.72
1 3 2 -11.13
0 2 2 11.45
1 2 1 -11.81
0 2 6 11.09
1 5 5 -11.09
0 5 3 12.38
1 5 2 -14.98
0 4 2 16.7
1 5 1 -16.85
0 4 1 16.88
1 6 3 -18.36
0 2 4 18.73
1 1 5 -17.61
0 3 1 18.21
1 5 4 -17.88
0 1 4 17.97
1 1 3 -18.02
0 6 2 16.37
1 5 0 -17.13
0 2 5 19.2
1 4 0 -18.87
0 0 5 18.28
1 2 7 -18.33
0 0 3 18.16
1 0 4 -19.01
0 0 2 19.51
1 1 1 -20.18
0 5 6 21.27
1 6 4 -20.89
0 0 0 20.21
1 0 1 -19.48
0 3 0 18.63
1 7 3 -17.28
0 7 5 13.66
1 7 4 -12.59
0 7 2 11.45
1 4 6 -11.24
0 3 7 10.42
1 6 1 -11.79
0 7 0 64
1 6 6 -64
0 2 0 20.0
1 4 7 -20.0
0 6 0 20.0
1 7 1 -20.0
0 0 6 20.0
1 0 7 -20.0
0 1 0 20.0
1 5 7 -20.0
0 7 7 20.0
1 7 6 -20.0
0 1 7 20.0
1 6 5 -20.0
0 6 7 20.0
1 3 6 -20.0
0 1 6 20.0
