1 3 5 -6.0
0 2 3 6.0
1 5 2 -6.0
0 5 3 6.0
1 4 2 -6.0
0 4 5 6.0
1 2 5 -6.0
0 5 5 6.0
1 2 4 -6.0
0 1 4 6.0
1 1 5 -6.0
0 3 2 6.0
1 2 1 -6.0
0 3 1 6.0
1 5 4 -6.0
0 2 6 6.0
1 3 6 1.57
0 3 7 -1.57
1 2 2 1.57
0 5 6 -7.2
1 4 1 -7.2
0 6 4 -3.66
1 4 6 -4.3
0 6 2 -1.89
1 7 2 -1.52
0 5 1 1.92
1 1 2 -3.55
0 1 3 -1.89
1 0 2 -8.91
0 0 3 0.1
1 0 5 -6.43
0 0 4 4.75
1 4 0 -10.64
0 1 1 5.62
1 2 7 -10.23
0 1 7 5.71
1 7 4 -16.3
0 7 3 3.23
1 7 5 -14.56
0 6 3 5.5
1 6 1 -17.87
0 1 0 3.23
1 4 7 -6.17
0 2 0 64
1 0 7 -64
0 0 6 6.0
1 3 0 -6.0
0 1 6 6.0
1 6 7 -6.0
0 6 6 6.0
1 0 0 -6.0
0 0 1 6.0
1 7 7 -6.0
0 7 6 6.0
1 5 7 -6.0
0 6 5 6.0
0 5 0 6.0
1 6 0 -6.0
0 7 0 6.0
1 7 1 -6.0
