1 3 5 -40.0
0 2 5 40.0
1 2 4 -40.0
0 4 5 40.0
1 3 6 -40.0
0 2 6 40.0
1 1 4 1.44
0 3 7 -3.28
1 5 6 -11.38
0 5 4 -0.78
1 4 6 -12.55
0 5 5 2.88
1 6 4 -15.88
0 6 7 11.19
1 5 2 -14.73
0 1 5 17.45
1 4 7 -19.06
0 5 7 22.55
1 6 5 -30.09
0 7 5 26.79
1 2 7 -37.66
0 1 7 25.38
1 0 5 -35.36
0 2 3 26.39
1 3 2 -34.63
0 7 4 25.04
1 6 3 -26.16
0 5 3 34.29
1 1 6 -35.87
0 0 3 23.73
1 0 4 -31.72
0 4 2 21.05
1 4 1 -29.7
0 6 2 21.33
1 0 2 -22.86
0 5 1 29.03
1 6 6 -29.0
0 4 0 25.7
1 7 3 -30.27
0 7 7 21.34
1 3 1 -36.76
0 0 7 28.05
1 7 6 -42.2
0 0 6 64
1 7 2 -64
0 6 1 40.0
1 3 0 -40.0
0 7 1 40.0
1 5 0 -40.0
0 0 1 40.0
1 7 0 -40.0
0 1 3 40.0
1 1 2 -40.0
0 1 1 40.0
0 2 2 40.0
1 2 1 -40.0
0 2 0 40.0
1 1 0 -40.0
0 6 0 40.0
0 0 0 40.0
