1 3 5 -36.0
0 2 5 36.0
1 2 4 -36.0
0 4 5 36.0
1 5 2 -36.0
0 4 2 36.0
1 5 3 -36.0
0 3 2 -2.12
1 2 3 -0.45
0 2 2 -6.9
1 1 3 -0.13
0 5 4 -1.7
1 5 5 -7.45
0 1 4 1.45
1 3 6 -9.34
0 0 3 -2.18
1 2 1 -9.4
0 6 2 -3.35
1 4 1 -8.38
0 4 6 1.41
1 4 7 -7.92
0 6 3 -2.2
1 6 4 -3.44
0 5 1 -3.87
1 3 1 0.54
0 5 6 -6.13
1 7 4 -5.41
0 5 7 -6.74
1 1 5 -0.64
0 7 5 -6.04
1 7 1 -1.55
0 2 6 -6.05
1 0 2 -4.77
0 7 2 -2.1
1 1 1 -10.52
0 7 3 6.91
1 3 7 -20.05
0 7 0 18.84
1 6 5 -32.66
0 1 2 22.02
1 0 5 -24.97
0 0 0 22.57
1 6 7 -25.58
0 0 4 64
1 1 6 -64
0 0 1 36.0
1 6 1 -36.0
0 7 6 36.0
1 6 6 -36.0
0 7 7 36.0
1 1 0 -36.0
0 6 0 36.0
1 5 0 -36.0
0 2 7 36.0
1 1 7 -36.0
0 0 6 36.0
1 0 7 -36.0
0 3 0 36.0
1 4 0 -36.0
0 2 0 36.0
