1 3 5 10.0
0 2 3 -10.0
1 4 2 10.0
0 5 3 -10.0
1 5 2 10.0
0 4 5 -10.0
1 3 2 10.0
0 5 1 -10.0
1 6 2 10.0
0 5 4 -10.0
1 6 3 10.0
0 2 2 -10.0
1 4 1 10.0
0 5 0 -10.0
1 4 6 10.0
0 5 5 -10.0
1 2 4 10.0
0 1 5 -10.0
1 5 6 10.0
0 7 2 1.71
1 3 1 2.23
0 7 4 -4.59
1 1 4 2.99
0 2 1 -10.71
1 1 2 5.06
0 2 6 -14.68
1 3 6 4.48
0 6 5 -5.79
1 4 0 3.32
0 2 7 -10.78
1 3 7 0.77
0 4 7 -7.91
1 6 4 10.32
0 2 5 -15.56
1 0 5 13.54
0 7 3 -19.27
1 3 0 19.25
0 1 0 -20.84
1 6 0 10.13
0 1 6 -13.81
1 7 6 2.09
0 6 1 -6.4
1 7 5 8.79
0 7 7 -64
1 6 6 64
0 6 7 -10.0
1 1 3 10.0
0 0 4 -10.0
1 2 0 10.0
0 7 0 -10.0
1 0 3 10.0
0 0 1 -10.0
1 7 1 10.0
0 0 2 -10.0
1 0 7 10.0
0 0 6 -10.0
1 1 7 10.0
0 1 1 -10.0
1 5 7 10.0
1 0 0 10.0
