1 3 5 22.0
0 4 5 -22.0
1 5 4 22.0
0 2 5 -22.0
1 5 3 22.0
0 4 2 -22.0
1 5 5 6.63
0 2 4 -9.8
1 3 2 1.81
0 2 2 -9.66
1 4 6 3.86
0 6 2 -8.3
1 5 2 3.87
0 6 3 -14.76
1 2 3 3.04
0 1 3 -12.63
1 3 1 8.15
0 5 1 -18.23
1 4 1 7.44
0 6 4 -14.38
1 1 2 2.43
0 6 5 -9.88
1 0 3 -0.55
0 4 0 -11.66
1 7 4 -0.62
0 7 3 -1.35
1 7 5 -1.18
0 7 6 -5.66
1 1 5 1.59
0 1 4 -6.23
1 5 6 2.28
0 0 2 -15.15
1 0 5 9.25
0 3 0 -16.84
1 3 6 6.46
0 6 6 -17.48
1 7 7 13.45
0 4 7 -24.11
1 3 7 12.11
0 0 4 -15.25
1 5 7 7.57
0 2 7 -17.18
1 2 1 13.86
0 1 6 -64
1 2 6 64
0 1 7 -22.0
1 0 7 22.0
0 0 6 -22.0
1 1 1 22.0
0 6 7 -22.0
1 7 2 22.0
0 1 0 -22.0
1 0 1 22.0
0 6 1 -22.0
1 6 0 22.0
0 5 0 -22.0
1 7 0 22.0
0 7 1 -22.0
1 2 0 22.0
0 0 0 -22.0
