1 3 5 -36.0
0 2 3 36.0
1 4 2 -36.0
0 5 3 36.0
1 3 2 -36.0
0 4 5 36.0
1 1 3 -36.0
0 2 5 36.0
1 6 3 -12.91
0 1 2 6.28
1 1 4 -8.23
0 5 2 0.69
1 4 1 -5.54
0 3 1 -5.34
1 2 4 -9.3
0 2 2 3.16
1 5 4 -15.96
0 5 5 10.05
1 2 0 -15.95
0 3 0 14.69
1 0 2 -18.12
0 6 5 10.42
1 2 1 -18.35
0 1 0 9.12
1 6 4 -15.36
0 1 5 10.31
1 2 6 -17.61
0 7 2 10.67
1 6 2 -16.76
0 0 5 11.45
1 0 3 -22.47
0 2 7 13.64
1 4 6 -20.51
0 7 3 25.51
1 7 5 -31.3
0 7 4 16.63
1 7 1 -29.16
0 5 7 23.48
1 4 7 -31.02
0 3 7 20.96
1 1 7 -33.14
0 0 7 25.09
1 0 6 -30.6
0 5 6 64
1 0 4 -64
0 3 6 36.0
1 6 6 -36.0
0 6 7 36.0
1 7 6 -36.0
0 5 0 36.0
1 4 0 -36.0
0 0 1 36.0
1 1 6 -36.0
0 5 1 36.0
1 6 0 -36.0
0 7 7 36.0
1 0 0 -36.0
0 1 1 36.0
1 6 1 -36.0
0 7 0 36.0
