1 3 5 -8.0
0 2 5 8.0
1 2 4 -8.0
0 4 5 8.0
1 2 6 -8.0
0 3 2 8.0
1 5 5 -1.91
0 4 6 1.91
1 5 4 2.02
0 2 3 -2.63
1 3 6 -2.23
0 5 6 -0.77
1 4 7 -6.3
0 5 3 1.56
1 6 4 -4.63
0 6 5 -4.51
1 6 2 -8.95
0 5 2 -2.77
1 7 5 -8.47
0 1 4 -3.89
1 5 7 0.13
0 7 2 -0.79
1 1 3 -6.12
0 1 2 1.18
1 2 2 -4.7
0 7 4 -2.09
1 0 5 -0.2
0 3 1 -10.32
1 0 3 -3.14
0 6 6 -5.12
1 3 0 -5.47
0 2 1 -7.85
1 2 0 -3.37
0 7 6 -1.88
1 7 3 -6.48
0 0 4 4.2
1 6 3 -7.12
0 1 5 1.16
1 4 1 -12.07
0 0 2 6.78
1 5 1 -12.5
0 0 6 6.2
1 1 6 -14.25
0 6 1 64
1 7 0 -64
0 1 1 8.0
1 7 7 -8.0
0 7 1 8.0
1 0 0 -8.0
0 0 7 8.0
1 6 0 -8.0
0 5 0 8.0
1 1 7 -8.0
0 3 7 8.0
1 2 7 -8.0
0 6 7 8.0
1 4 0 -8.0
0 4 2 8.0
1 1 0 -8.0
0 0 1 8.0
