1 3 5 10.0
0 2 5 -10.0
1 2 4 10.0
0 2 3 -10.0
1 3 2 10.0
0 5 4 -10.0
1 1 3 -5.0
0 2 6 7.23
1 4 5 -2.77
0 1 4 -6.09
1 5 5 -5.15
0 4 2 -8.59
1 6 4 -0.67
0 2 2 -1.25
1 3 1 -6.63
0 4 6 0.58
1 3 6 -12.86
0 5 6 4.25
1 0 4 -10.77
0 4 7 1.13
1 1 5 -11.33
0 6 5 -3.74
1 1 2 -5.14
0 0 5 0.1
1 0 6 -6.83
0 6 3 -4.88
1 5 1 -8.23
0 4 1 -7.36
1 2 7 -3.24
0 2 0 -5.07
1 3 0 -1.24
0 2 1 -9.67
1 1 0 4.94
0 6 1 -14.62
1 6 0 13.55
0 5 2 -9.22
1 3 7 3.77
0 1 7 -9.02
1 5 3 -3.46
0 1 1 -6.57
1 5 7 2.06
0 4 0 -6.43
1 5 0 9.23
0 6 7 -64
1 7 0 64
0 6 6 -10.0
1 7 3 10.0
0 0 3 -10.0
1 0 2 10.0
0 0 0 -10.0
1 7 7 10.0
0 0 1 -10.0
1 0 7 10.0
0 1 6 -10.0
1 7 6 10.0
0 7 2 -10.0
1 7 1 10.0
0 6 2 -10.0
1 7 4 10.0
0 7 5 -10.0
