1 3 5 18.0
0 2 3 -18.0
1 3 2 18.0
0 4 5 -18.0
1 5 4 18.0
0 4 2 -18.0
1 2 4 18.0
0 2 2 -18.0
1 5 3 18.0
0 5 5 -18.0
1 4 6 3.95
0 1 5 -3.95
1 5 6 3.95
0 6 3 -6.01
1 2 1 -5.52
0 2 6 -0.19
1 4 1 -3.38
0 5 2 -5.72
1 3 6 -3.46
0 2 5 -1.7
1 6 2 -5.59
0 6 5 -3.83
1 5 1 -0.18
0 2 0 -4.07
1 7 2 1.13
0 6 4 -3.3
1 1 7 -5.94
0 7 3 -6.8
1 3 1 -4.93
0 5 7 0.38
1 1 4 -4.96
0 3 7 -7.55
1 1 2 3.73
0 0 4 -13.4
1 3 0 7.3
0 1 3 -5.91
1 7 4 -0.11
0 4 0 -8.04
1 5 0 4.98
0 6 0 -8.21
1 0 3 6.62
0 0 5 -3.03
1 1 1 1.14
0 7 1 -64
1 7 6 64
0 6 1 -18.0
1 6 6 18.0
0 1 6 -18.0
1 7 0 18.0
0 0 1 -18.0
1 0 7 18.0
0 0 2 -18.0
1 0 6 18.0
0 7 5 -18.0
1 7 7 18.0
0 6 7 -18.0
1 0 0 18.0
0 1 0 -18.0
1 4 7 18.0
1 2 7 18.0
