1 3 5 -14.0
0 2 3 14.0
1 3 2 -14.0
0 4 5 14.0
1 5 4 -14.0
0 2 2 14.0
1 5 3 -14.0
0 2 5 14.0
1 2 4 -14.0
0 1 3 14.0
1 5 6 -14.0
0 4 2 14.0
1 3 6 -14.0
0 5 2 14.0
1 4 1 -14.0
0 6 4 14.0
1 3 1 -14.0
0 6 3 14.0
1 1 2 -14.0
0 2 1 1.14
1 0 4 -9.95
0 5 5 1.82
1 1 5 -7.09
0 1 4 -3.95
1 2 6 -6.13
0 5 7 -3.21
1 2 0 -11.59
0 2 7 4.55
1 6 2 -9.36
0 0 5 5.77
1 0 6 -13.86
0 5 1 10.13
1 7 3 -12.73
0 4 0 8.3
1 3 0 -10.34
0 7 2 -0.33
1 5 0 -4.31
0 7 4 -0.7
1 3 7 -10.27
0 0 2 2.31
1 1 6 -10.75
0 0 3 1.54
1 4 6 -6.17
0 0 7 64
1 1 7 -64
0 4 7 14.0
1 7 5 -14.0
0 7 6 14.0
1 6 5 -14.0
0 6 6 14.0
1 1 1 -14.0
0 0 0 14.0
1 1 0 -14.0
0 0 1 14.0
1 7 7 -14.0
0 6 7 14.0
1 7 1 -14.0
0 6 0 14.0
1 6 1 -14.0
0 7 0 14.0
