1 3 5 36.0
0 4 5 -36.0
1 5 4 36.0
0 2 3 -36.0
1 5 5 36.0
0 4 6 -2.63
1 3 6 -1.48
0 2 4 -4.55
1 4 7 -1.31
0 5 7 -9.33
1 5 6 10.44
0 6 5 -18.23
1 6 4 18.18
0 6 6 -26.34
1 5 3 22.65
0 2 7 -31.05
1 7 7 19.85
0 3 7 -29.61
1 4 2 24.99
0 3 2 -28.95
1 6 3 24.35
0 7 4 -29.59
1 2 5 18.09
0 1 4 -25.17
1 2 6 17.67
0 4 1 -21.45
1 0 3 12.55
0 5 2 -21.7
1 7 5 9.51
0 1 7 -18.63
1 7 3 12.2
0 1 5 -20.21
1 7 2 19.93
0 0 4 -23.07
1 2 2 18.8
0 0 2 -15.1
1 1 3 17.11
0 3 1 -19.13
1 2 1 16.93
0 6 7 -24.66
1 0 7 16.67
0 1 2 -31.51
1 0 6 19.11
0 7 6 -64
1 6 2 64
0 3 0 -36.0
1 5 1 36.0
0 1 6 -36.0
1 0 5 36.0
0 6 1 -36.0
1 7 1 36.0
0 7 0 -36.0
1 0 1 36.0
0 1 1 -36.0
1 0 0 36.0
0 1 0 -36.0
1 5 0 36.0
0 4 0 -36.0
1 2 0 36.0
1 6 0 36.0
