1 3 5 8.0
0 2 3 -8.0
1 5 2 8.0
0 5 3 -8.0
1 4 2 8.0
0 4 5 -8.0
1 2 5 -1.04
0 5 5 -8.0
1 2 4 8.0
0 1 4 -8.0
1 1 5 8.0
0 3 2 -8.0
1 5 4 8.0
0 6 4 -8.0
1 4 6 8.0
0 6 3 -8.0
1 6 5 8.0
0 2 6 -8.0
1 1 2 -0.99
0 5 7 0.99
1 3 6 -0.99
0 3 7 -0.07
1 2 2 -1.44
0 0 4 1.98
1 4 7 -2.35
0 5 6 2.93
1 2 7 -3.46
0 1 7 4.84
1 6 6 -5.04
0 7 4 6.39
1 7 6 -6.62
0 1 3 7.55
1 0 6 -6.97
0 0 5 6.88
1 0 3 -6.16
0 0 1 5.34
1 7 2 -4.81
0 7 3 5.76
1 7 5 -5.3
0 4 1 3.98
1 5 1 -3.23
0 6 2 3.7
1 2 1 -5.32
0 3 1 -64
1 3 0 64
0 2 0 -8.0
1 1 0 8.0
0 0 2 -8.0
1 1 1 8.0
0 0 7 -8.0
1 4 0 8.0
0 5 0 -8.0
1 6 0 8.0
0 6 1 -8.0
1 1 6 8.0
0 6 7 -8.0
1 7 7 8.0
1 7 0 8.0
0 7 1 -8.0
