1 3 5 -8.0
0 2 5 8.0
1 2 4 -8.0
0 2 3 8.0
1 5 2 -8.0
0 4 6 8.0
1 3 2 -8.0
0 4 5 8.0
1 3 6 -8.0
0 5 4 1.91
1 5 3 -1.91
0 4 2 3.02
1 5 5 -3.02
0 2 2 5.6
1 5 7 -10.24
0 6 3 0.53
1 3 1 -8.64
0 6 2 1.85
1 4 1 -9.13
0 6 4 4.16
1 6 5 -9.46
0 5 6 2.58
1 7 5 -9.52
0 5 1 3.24
1 7 3 -8.97
0 7 4 -0.87
1 1 2 -8.83
0 2 0 2.18
1 7 2 -10.4
0 1 3 1.06
1 3 0 -9.33
0 4 0 3.27
1 1 5 -7.02
0 4 7 -2.38
1 3 7 -3.09
0 0 5 -4.3
1 2 6 -0.24
0 0 2 -8.83
1 1 1 -5.33
0 2 1 -5.53
1 0 4 -2.13
0 0 3 5.96
1 1 6 -8.09
0 6 1 64
1 5 0 -64
0 1 7 8.0
1 2 7 -8.0
0 6 7 8.0
1 1 0 -8.0
0 0 0 8.0
1 0 1 -8.0
0 1 4 8.0
1 7 1 -8.0
0 7 6 8.0
1 7 7 -8.0
0 6 6 8.0
1 0 7 -8.0
0 0 6 8.0
0 6 0 8.0
1 7 0 -8.0
