1 3 5 -20.0
0 2 3 20.0
1 5 2 -20.0
0 5 3 20.0
1 4 2 -20.0
0 4 5 20.0
1 2 5 -20.0
0 5 5 20.0
1 2 4 -20.0
0 1 4 20.0
1 1 3 -20.0
0 2 6 20.0
1 0 3 -20.0
0 3 2 20.0
1 2 2 -20.0
0 1 2 20.0
1 0 2 -20.0
0 1 5 20.0
1 0 6 -20.0
0 5 1 3.02
1 3 7 -8.78
0 3 1 -0.22
1 3 6 -9.86
0 2 1 6.38
1 6 3 -13.96
0 6 2 3.83
1 5 6 -13.55
0 5 4 7.85
1 6 5 -13.28
0 5 7 8.42
1 4 6 -16.67
0 4 7 10.02
1 4 0 -19.55
0 6 4 10.89
1 6 6 -21.33
0 2 0 11.53
1 7 4 -10.85
0 2 7 12.72
1 1 1 -12.76
0 7 3 22.27
1 1 7 -27.59
0 7 7 21.34
1 6 7 -28.38
0 0 7 64
1 1 6 -64
0 7 6 20.0
1 7 5 -20.0
0 0 0 20.0
1 7 1 -20.0
0 7 2 20.0
1 6 1 -20.0
0 0 5 20.0
1 0 4 -20.0
0 5 0 20.0
1 7 0 -20.0
0 6 0 20.0
1 4 1 -20.0
0 3 0 20.0
1 1 0 -20.0
0 0 1 20.0
